filt_IIRChebIshevI,PWelch,PCA,LIBSVMFast,54.73684210526314,0.0025126684210526316
filt_IIRChebIshevI,PWelch,PCA,NBayes,53.15789468421053,0.004701768421052632
filt_IIRChebIshevI,PYAR,PCA,LIBSVMFast,59.29824557894737,0.0006533099999999999
filt_IIRChebIshevI,PYAR,PCA,NBayes,53.50877189473685,0.002859236842105263
filt_IIRChebIshevI,PWelch,SVD,LIBSVMFast,42.80701752631579,0.0025081894736842104
filt_IIRChebIshevI,PWelch,SVD,NBayes,47.89473684210526,0.006078663157894737
filt_IIRChebIshevI,PYAR,SVD,LIBSVMFast,47.54385957894737,0.0006563331578947368
filt_IIRChebIshevI,PYAR,SVD,NBayes,46.84210526315789,0.004290626315789474
filt_FIRLeastSquares,PWelch,PCA,LIBSVMFast,53.508772,0.0028093999999999997
filt_FIRLeastSquares,PWelch,PCA,NBayes,50.17543857894737,0.004950478947368422
filt_FIRLeastSquares,PYAR,PCA,LIBSVMFast,55.614035105263156,0.0009646715789473686
filt_FIRLeastSquares,PYAR,PCA,NBayes,49.473684210526315,0.0031569000000000002
filt_FIRLeastSquares,PWelch,SVD,LIBSVMFast,46.31578952631579,0.002822573684210526
filt_FIRLeastSquares,PWelch,SVD,NBayes,47.36842115789473,0.006429026315789473
filt_FIRLeastSquares,PYAR,SVD,LIBSVMFast,50.35087726315789,0.0009691873684210526
filt_FIRLeastSquares,PYAR,SVD,NBayes,48.42105257894737,0.004588257894736843
